256 455
170 143 129
169 140 125
179 153 137
187 162 146
195 172 156
182 159 144
185 162 147
186 160 144
153 119 103
143 109 93
190 161 146
197 172 156
175 149 135
188 162 148
170 141 126
151 122 107
186 163 148
194 175 162
189 171 160
189 173 161
193 176 167
196 179 170
187 170 161
184 167 158
187 170 161
201 184 175
198 184 172
193 179 167
190 174 162
192 176 164
190 177 163
185 171 159
197 185 175
193 181 171
196 181 172
192 177 168
191 179 169
199 187 177
193 181 169
184 172 160
186 171 162
191 176 167
191 176 167
192 180 168
194 184 174
185 175 165
189 179 169
198 188 178
194 182 172
192 180 170
193 181 171
184 174 164
187 176 168
191 180 172
192 181 173
187 176 168
189 178 170
194 181 173
189 177 167
190 178 168
197 185 175
186 174 164
176 165 157
189 178 170
191 179 173
185 173 167
186 174 168
183 172 164
184 171 163
182 169 161
193 181 171
188 176 166
186 173 165
193 180 172
192 179 171
190 177 169
194 178 171
193 177 170
190 174 167
190 177 169
183 167 160
180 164 157
183 165 158
188 170 163
188 172 165
188 172 165
197 181 174
186 170 163
172 153 146
172 150 144
179 157 151
176 157 150
194 175 168
180 161 154
170 147 139
165 142 134
167 145 139
185 163 157
176 157 150
174 155 148
177 158 151
175 156 149
177 158 150
179 160 152
181 162 155
175 156 149
167 145 139
179 157 151
181 162 155
183 164 157
167 145 139
170 146 140
190 166 160
166 140 134
163 135 128
184 156 149
167 142 132
166 139 129
157 128 119
165 134 125
176 147 138
163 135 124
155 123 110
157 123 110
145 110 97
148 113 100
162 127 113
150 115 101
142 103 88
127 76 50
128 77 51
128 77 51
129 78 52
129 78 52
129 78 52
129 77 54
129 77 54
129 76 55
129 77 54
129 77 54
129 77 54
129 77 54
129 77 54
130 78 55
131 79 56
130 78 55
129 78 52
129 78 52
130 79 53
128 76 53
129 77 54
129 76 55
131 78 57
131 79 56
130 78 55
129 78 52
129 78 52
130 79 53
130 79 53
132 80 57
130 78 55
130 79 53
130 79 53
131 80 54
131 80 54
133 79 54
132 78 53
134 80 57
134 80 57
131 79 56
131 79 56
130 78 55
132 80 57
132 80 57
132 81 55
131 80 54
132 81 55
133 79 54
132 78 53
133 79 54
133 79 54
131 79 56
132 80 57
132 80 57
131 79 56
131 80 54
130 79 53
130 78 55
131 80 54
131 80 54
131 80 54
131 80 54
131 80 54
132 80 57
132 80 57
131 79 56
130 78 55
130 79 53
131 80 54
131 80 54
131 80 54
131 80 54
131 80 54
131 79 56
132 80 57
131 80 54
132 81 55
134 82 59
133 81 58
132 80 57
132 80 57
132 80 57
129 79 56
132 81 55
132 81 55
134 80 57
134 80 57
132 80 57
132 80 57
132 81 55
132 81 55
133 82 56
132 81 55
132 81 55
133 82 56
133 82 56
133 82 56
133 82 56
133 82 56
133 81 58
131 79 56
131 78 57
132 79 58
133 81 58
133 81 58
133 81 58
133 81 58
132 80 57
133 81 58
132 79 58
134 81 60
133 81 58
135 83 60
134 82 59
134 82 59
133 82 56
133 82 56
133 81 58
135 83 60
134 82 59
134 82 59
134 82 59
134 82 59
134 82 59
133 81 58
133 80 59
133 80 59
133 80 59
135 82 61
135 82 61
135 82 61
134 82 59
134 82 59
133 81 58
134 82 59
134 82 59
135 83 60
134 81 60
135 82 61
135 82 61
134 81 60
134 81 60
136 83 62
135 82 61
136 83 62
136 83 62
135 82 61
136 83 62
135 82 61
135 82 61
135 82 61
136 83 62
135 82 61
137 84 63
136 83 62
139 86 65
135 85 63
133 84 62
135 86 64
134 84 62
134 84 62
135 85 63
139 89 67
136 86 64
135 85 63
139 84 63
140 85 64
137 84 63
138 85 64
137 84 63
136 86 64
137 88 66
135 86 64
135 85 63
137 87 65
139 90 68
137 88 66
137 87 65
139 89 67
136 86 64
137 87 65
136 86 64
136 86 64
135 85 63
138 88 66
138 88 66
137 87 65
137 88 66
138 89 67
137 88 66
134 85 63
139 90 68
140 91 69
139 89 67
137 88 66
139 90 68
138 89 67
137 87 65
138 89 67
138 89 67
140 91 69
140 91 69
139 90 68
141 94 72
138 91 69
141 92 70
140 91 69
141 92 70
141 92 70
141 92 70
146 97 75
146 96 74
139 90 68
137 90 68
142 95 73
142 98 75
141 97 74
139 96 75
147 102 81
144 97 75
143 96 74
144 97 76
140 93 72
146 99 78
143 96 75
140 93 72
138 91 70
141 94 72
145 98 76
153 105 87
150 102 84
140 94 77
149 101 83
144 94 76
144 96 78
150 104 86
149 103 85
150 104 86
145 102 83
143 100 81
149 106 87
146 102 85
146 102 85
151 107 90
151 107 90
148 105 86
146 103 84
148 104 87
148 104 87
149 101 83
150 102 84
149 101 83
149 101 83
160 114 97
156 112 95
150 106 89
152 109 92
153 110 93
146 103 86
161 118 103
152 111 96
153 110 95
154 111 96
151 108 93
153 110 95
167 124 109
161 118 103
156 115 100
169 128 113
156 113 98
162 119 104
165 122 107
153 110 95
151 108 93
165 124 109
164 125 111
165 126 112
163 122 107
155 114 99
168 125 110
173 132 117
160 119 104
160 119 104
158 115 100
159 116 101
167 124 109
166 125 110
181 145 129
172 138 122
162 127 113
166 131 117
164 129 115
166 133 118
166 131 117
159 125 112
170 140 129
201 171 160
182 148 135
162 129 114
165 132 117
172 139 123
174 141 126
178 145 130
188 157 142
175 144 129
167 138 124
174 145 131
191 162 147
182 156 140
161 132 118
174 145 131
176 149 135
180 153 139
190 164 150
187 161 147
182 156 144
178 152 140
185 159 147
196 170 158
187 161 149
177 151 137
183 157 143
182 156 144
189 163 151
185 157 146
189 161 150
176 149 135
174 148 132
177 152 136
172 149 133
181 160 145
202 179 164
177 151 137
150 119 104
161 131 114
168 139 124
179 154 138
193 167 153
194 168 154
194 165 150
143 114 99
177 151 137
190 169 154
187 170 157
189 173 161
185 168 159
188 171 162
182 165 156
187 170 161
186 171 162
199 184 175
198 184 172
190 176 164
187 171 159
190 176 164
188 174 162
189 175 163
194 179 170
187 175 165
192 177 168
187 175 165
189 177 167
185 175 165
185 173 161
193 181 169
191 179 169
185 170 161
195 180 171
199 187 175
196 187 174
195 186 173
189 179 169
187 177 167
188 176 166
188 178 168
191 181 171
194 183 175
195 184 176
196 185 177
190 181 172
188 179 170
189 178 170
196 183 175
196 184 174
188 176 166
193 181 171
192 180 170
191 180 172
188 177 169
192 180 174
192 180 174
186 174 168
185 173 167
194 183 175
194 181 173
189 177 167
185 173 163
184 171 163
183 170 162
182 169 161
182 169 161
187 174 166
184 171 163
183 167 160
191 175 168
192 176 169
174 158 151
188 170 163
189 173 166
179 163 156
184 171 163
193 180 172
196 180 173
185 167 160
178 159 152
166 147 140
171 152 145
181 163 156
183 164 157
181 160 152
162 139 131
175 151 145
176 154 148
170 148 142
165 146 139
185 166 159
178 159 152
175 154 146
170 149 141
180 158 152
189 167 161
165 143 137
171 149 143
180 161 154
179 160 153
190 168 162
173 151 145
172 150 145
185 161 155
166 140 134
157 131 124
183 158 148
174 149 139
165 138 128
162 133 124
168 141 131
169 140 131
163 133 122
164 132 119
164 130 117
167 133 120
169 135 122
146 111 97
136 99 85
127 76 50
128 77 51
129 78 52
128 77 51
128 77 51
129 78 52
129 78 52
129 78 52
129 77 54
129 78 52
129 78 52
130 79 53
130 79 53
131 80 54
129 78 52
128 77 51
128 77 51
129 78 52
130 79 53
130 79 53
131 80 54
129 77 54
128 75 54
129 76 55
128 76 53
129 77 54
128 77 51
130 79 53
129 78 52
129 78 52
129 77 54
130 78 55
130 78 55
130 78 55
130 78 55
130 78 55
134 80 57
135 81 58
134 80 57
132 78 55
131 79 56
131 79 56
131 80 54
131 80 54
131 80 54
131 80 54
131 80 54
130 78 55
133 79 54
133 79 54
133 79 54
133 79 54
131 79 56
131 79 56
131 79 56
130 78 55
130 78 55
130 78 55
131 80 54
130 79 53
132 81 55
131 80 54
131 80 54
131 79 56
131 79 56
131 79 56
131 79 56
131 79 56
131 80 54
131 80 54
131 80 54
131 80 54
131 80 54
131 80 54
130 79 53
131 80 54
132 81 55
131 80 54
130 79 53
131 80 54
133 79 56
133 81 58
134 81 60
134 82 59
132 81 55
134 83 57
131 80 54
132 81 55
132 80 57
132 80 57
132 80 57
132 80 57
132 80 57
132 81 55
133 82 56
132 81 55
133 81 58
133 81 58
132 81 55
133 82 56
133 82 56
133 81 58
132 79 58
132 79 58
134 82 59
134 82 59
134 82 59
133 81 58
133 81 58
133 81 58
133 81 58
134 82 59
134 82 59
133 81 58
132 80 57
132 80 57
134 83 57
133 82 56
132 80 57
134 82 59
134 82 59
134 82 59
134 82 59
134 82 59
133 81 58
132 80 57
134 82 59
135 83 60
134 82 59
133 81 58
133 81 58
135 83 60
132 80 57
134 82 59
134 82 59
135 83 60
133 81 58
133 81 58
134 81 60
133 80 59
134 81 60
133 80 59
134 81 60
136 83 62
135 82 61
135 82 61
134 82 59
135 83 60
135 82 61
136 83 62
135 82 61
135 82 61
136 83 62
136 83 62
137 85 62
136 84 61
136 86 64
134 84 62
135 86 64
135 86 64
136 86 64
135 82 61
135 85 63
135 85 63
134 84 62
135 85 63
139 84 63
139 84 63
136 83 62
135 85 63
136 86 64
138 88 66
135 86 64
135 86 64
134 85 63
135 86 64
137 88 66
138 89 67
136 87 65
136 87 65
136 87 65
138 89 67
136 87 65
136 87 65
138 88 66
133 83 61
136 86 64
141 91 69
139 89 67
137 88 66
136 87 65
134 85 63
138 91 69
136 89 67
138 89 67
138 89 67
140 91 69
136 89 67
137 88 66
138 89 67
137 88 66
137 90 68
138 91 69
139 92 70
138 91 69
137 90 68
136 89 67
140 91 69
137 88 66
140 91 69
140 91 69
145 98 76
142 93 71
139 90 68
139 92 70
139 92 70
140 96 73
143 99 76
139 96 75
146 101 80
140 93 71
144 97 75
142 95 74
143 98 77
148 102 84
140 94 76
144 96 78
142 95 74
140 93 71
147 100 78
147 101 83
142 96 78
142 94 76
147 99 81
146 96 78
146 98 80
148 102 84
145 101 84
152 108 91
149 105 88
147 104 85
143 101 82
148 104 87
146 102 85
150 106 89
152 108 91
145 101 84
150 106 89
145 102 85
148 104 87
147 101 84
144 95 79
152 104 86
152 104 86
161 115 97
151 105 87
149 103 86
154 110 93
155 110 96
147 104 89
152 109 94
153 110 95
150 107 90
153 110 95
154 111 96
155 111 98
172 129 114
154 111 96
154 111 96
161 118 103
159 116 99
162 119 102
159 118 103
165 124 109
161 118 103
164 123 108
171 132 118
167 128 114
164 123 108
163 122 107
161 119 106
167 125 112
165 123 110
168 129 115
165 124 109
145 102 87
149 106 91
177 134 119
177 138 124
164 127 113
148 112 96
160 126 110
166 131 117
167 132 118
161 126 112
164 131 116
183 151 138
178 146 133
170 136 123
158 123 109
162 129 114
178 145 129
167 136 121
175 144 129
181 149 136
171 139 126
167 136 121
179 150 135
188 159 145
167 138 124
168 137 122
169 140 126
182 155 141
192 164 153
180 154 142
177 151 139
185 159 147
185 159 147
185 158 148
185 159 147
177 151 137
180 154 140
193 167 153
188 162 150
183 157 145
179 151 140
186 158 147
188 161 147
176 149 135
167 141 127
171 148 133
190 166 154
187 163 151
181 157 145
185 161 149
185 159 145
170 143 129
154 125 111
167 138 124
191 164 150
194 167 153
155 128 114
169 142 128
192 169 154
187 168 155
183 166 153
188 170 159
185 167 156
192 176 164
192 176 164
197 181 169
207 191 179
195 181 169
186 172 160
189 174 165
194 179 170
198 183 174
199 184 175
190 175 166
193 178 169
198 186 176
203 191 181
200 188 178
193 181 171
190 180 170
192 182 172
198 187 179
193 181 171
185 173 163
192 180 170
195 183 173
193 183 173
195 185 175
191 182 172
190 180 170
198 189 179
201 192 183
195 186 177
196 187 178
192 183 174
195 186 176
189 180 170
186 175 167
184 173 165
186 174 164
189 177 167
191 178 170
198 185 177
201 190 182
197 186 178
185 174 166
192 181 173
193 182 174
188 177 169
186 175 167
187 176 168
189 178 170
192 179 171
190 177 169
189 176 168
184 171 163
184 171 163
195 182 174
191 178 170
180 164 157
174 158 151
178 162 155
184 168 161
175 159 152
180 164 157
191 175 168
184 168 161
178 162 155
190 174 167
187 171 165
192 176 170
193 174 169
181 162 157
182 166 159
185 167 160
187 168 161
172 150 144
167 143 137
175 153 147
170 148 142
169 150 143
177 155 149
190 168 162
185 166 159
178 156 150
170 148 142
177 155 149
177 155 149
177 155 149
174 151 143
171 148 140
180 158 152
181 159 153
175 153 147
184 162 156
183 159 153
164 138 131
163 138 128
174 149 139
176 150 143
167 141 134
170 143 133
166 137 128
154 124 113
158 128 117
165 133 122
170 138 127
174 144 133
171 139 128
159 124 114
128 77 51
129 78 52
129 78 52
129 78 52
128 77 51
128 77 51
129 78 52
129 78 52
128 77 51
129 78 52
130 79 53
128 77 51
128 77 51
128 77 51
129 78 52
130 79 53
130 79 53
130 79 53
131 80 54
130 79 53
130 79 53
128 77 51
128 75 54
129 76 55
129 77 54
130 78 55
128 77 51
129 78 52
129 78 52
129 78 52
129 77 54
130 78 55
130 78 55
129 77 54
131 78 57
131 78 57
133 79 56
133 79 56
132 78 55
132 78 55
130 78 55
130 78 55
129 78 52
130 79 53
130 80 52
131 80 54
131 80 54
131 79 56
133 79 54
132 78 53
133 79 54
133 79 54
130 78 55
131 79 56
131 79 56
131 79 56
131 79 56
131 79 56
132 81 55
131 80 54
130 80 52
131 80 54
130 78 55
131 79 56
130 78 55
132 80 57
131 79 56
131 79 56
130 79 53
130 79 53
131 80 54
132 81 55
132 81 55
131 80 54
131 80 54
131 80 54
132 81 55
131 80 54
131 80 54
132 81 55
135 81 58
134 80 57
132 80 57
131 79 56
131 80 54
132 81 55
132 81 55
132 81 55
132 80 57
132 80 57
133 81 58
132 80 57
133 81 58
132 80 57
132 81 55
134 83 57
133 82 56
132 81 55
132 81 55
131 80 54
132 81 55
133 82 56
132 80 57
132 80 57
132 80 57
131 79 56
133 81 58
133 81 58
133 81 58
133 81 58
132 80 57
133 81 58
133 81 58
133 81 58
132 80 57
132 80 57
134 82 59
134 83 57
134 82 59
133 81 58
133 81 58
132 80 57
132 80 57
133 81 58
134 82 59
135 83 60
133 81 58
131 79 56
132 80 57
132 80 57
133 81 58
134 82 59
134 82 59
134 82 59
134 82 59
133 81 58
134 82 59
133 81 58
134 81 60
133 80 59
134 81 60
133 80 59
134 81 60
134 81 60
134 81 60
134 81 60
133 81 58
134 82 59
135 82 61
135 82 61
134 81 60
136 83 62
134 81 60
135 82 61
135 83 60
136 84 61
134 84 62
133 83 61
135 86 64
134 85 63
136 83 62
133 80 59
136 86 64
137 87 65
133 83 61
136 83 62
138 83 62
136 83 62
136 83 62
137 87 65
137 87 65
136 86 64
136 87 65
135 86 64
136 87 65
135 86 64
136 87 65
135 86 64
134 85 63
137 88 66
139 90 68
135 86 64
135 86 64
136 87 65
139 89 67
134 84 62
134 84 62
137 87 65
136 86 64
135 85 63
135 86 64
137 88 66
136 89 67
135 88 66
138 89 67
140 91 69
137 90 68
136 89 67
138 89 67
139 90 68
135 88 66
136 89 67
140 93 71
141 94 72
136 89 67
137 90 68
138 91 69
142 95 73
141 92 70
138 89 67
137 88 66
142 95 73
139 90 68
138 89 67
138 91 69
138 91 69
143 99 76
139 94 73
142 97 76
146 101 80
140 93 71
139 92 70
140 95 74
148 103 82
144 98 80
138 92 74
145 97 79
147 100 79
143 96 75
145 98 77
145 99 81
147 101 83
144 96 78
141 93 75
145 95 77
146 98 80
146 100 83
147 103 86
152 108 91
153 109 92
143 101 82
140 98 79
144 100 83
148 104 87
148 104 87
148 104 87
152 108 91
157 113 96
147 103 86
148 104 87
155 111 94
145 99 82
138 90 72
147 99 81
148 100 82
150 104 86
159 113 96
148 102 85
152 107 93
150 105 91
157 114 99
162 119 104
149 106 89
151 108 91
168 125 110
162 119 104
161 118 103
158 115 100
151 108 93
158 115 100
165 122 105
157 114 97
162 121 106
168 127 112
162 119 104
164 123 108
167 125 112
162 123 109
153 112 97
163 122 107
165 123 110
164 122 109
174 135 121
170 131 117
156 115 100
150 109 94
164 121 106
168 127 112
169 130 116
158 121 107
156 120 104
164 128 112
169 134 120
154 119 105
173 138 124
179 146 131
165 131 118
167 135 122
180 146 133
164 131 116
169 136 121
181 151 134
175 144 129
174 143 128
174 142 129
172 140 127
170 139 124
183 154 139
174 145 131
177 148 134
183 151 138
177 148 134
180 153 139
188 160 149
175 149 137
178 152 140
191 165 153
184 158 146
179 152 142
187 161 149
182 156 142
182 156 142
184 160 148
192 168 156
183 157 145
169 143 131
191 165 153
176 150 138
179 153 141
198 175 160
171 147 135
153 129 117
181 155 143
186 162 150
192 170 158
188 166 154
193 167 153
185 158 144
157 128 114
158 129 115
186 159 145
184 157 143
147 120 106
196 170 156
196 174 162
182 165 152
188 170 159
189 173 161
190 174 162
191 175 163
188 172 160
189 173 161
184 170 158
185 170 161
196 180 173
198 182 175
194 179 170
193 178 169
189 174 165
190 175 166
195 183 173
196 186 176
192 180 170
191 179 169
191 181 171
192 182 172
195 184 176
199 188 180
197 187 177
189 177 167
188 176 166
186 176 166
193 183 173
189 180 170
195 186 176
197 188 179
201 192 183
194 185 176
186 177 168
187 178 169
187 178 168
189 180 170
191 180 172
195 184 176
193 181 171
191 179 169
186 173 165
186 173 165
189 178 170
193 182 174
191 180 172
179 168 160
186 175 167
194 183 175
199 188 180
192 183 174
185 174 166
187 176 168
191 178 170
187 174 166
190 177 169
180 169 161
179 168 160
199 186 178
192 176 169
180 164 157
185 169 162
195 179 172
191 175 168
169 153 146
176 160 153
186 170 163
177 159 152
183 165 158
190 174 168
180 166 160
187 171 165
184 168 162
186 170 163
178 160 153
167 149 142
190 171 164
184 162 156
165 143 137
178 159 152
179 160 153
172 150 144
177 155 149
182 160 154
184 162 156
169 145 139
171 147 141
177 155 149
171 149 143
183 160 152
179 156 148
161 139 133
178 156 150
171 152 145
174 155 148
191 167 161
177 154 146
166 140 133
166 140 133
173 149 143
163 139 133
179 153 146
186 159 149
161 132 123
162 133 124
165 134 125
172 141 132
168 140 129
160 132 121
157 124 115
128 77 51
128 77 51
127 75 52
128 77 51
129 78 52
129 79 51
129 78 52
128 77 51
129 78 52
127 76 50
127 75 52
128 76 53
129 78 52
130 79 53
129 78 52
129 78 52
129 78 52
128 76 53
127 75 52
128 76 53
130 79 53
130 79 53
129 76 55
130 77 56
129 77 54
129 77 54
128 77 51
128 77 51
129 78 52
130 79 53
128 76 53
129 77 54
131 79 56
130 78 55
128 78 56
127 77 55
130 78 55
130 78 55
130 78 55
130 78 55
131 80 54
130 79 53
130 79 53
130 79 53
131 77 52
131 77 52
130 79 53
131 80 54
130 78 55
130 78 55
130 79 53
129 78 52
130 78 55
131 78 57
131 78 57
131 78 57
132 80 57
130 78 55
129 78 52
129 78 52
130 79 53
129 78 52
129 79 56
128 78 55
130 78 55
130 78 55
129 77 54
130 78 55
131 80 54
131 80 54
130 79 53
131 79 56
131 80 54
130 79 53
130 79 53
131 80 54
131 80 54
131 80 54
132 80 57
131 79 56
134 80 57
135 81 58
131 79 56
131 80 54
130 79 53
130 79 53
131 79 56
132 80 57
132 80 57
133 81 58
132 81 55
131 80 54
130 79 53
129 78 52
132 80 57
132 81 55
131 80 54
131 80 54
132 81 55
132 81 55
132 81 55
131 80 54
132 81 55
132 80 57
132 80 57
133 80 59
133 81 58
132 80 57
131 80 54
132 80 57
131 79 56
132 79 58
133 80 59
133 80 59
130 77 56
131 79 56
132 80 57
133 81 58
132 80 57
131 79 56
130 78 55
132 80 57
133 80 59
132 79 58
132 79 58
132 79 58
133 81 58
133 81 58
133 81 58
134 82 59
133 81 58
135 83 60
133 80 59
132 79 58
131 78 57
132 79 58
133 80 59
133 80 59
133 80 59
134 81 60
134 81 60
134 81 60
135 82 61
136 83 62
135 82 61
133 80 59
134 82 59
134 82 59
135 83 60
134 82 59
133 83 60
133 83 60
133 83 61
133 83 61
133 83 60
134 84 61
135 85 62
134 84 61
135 86 64
133 84 62
136 83 62
136 83 62
137 87 65
138 88 66
135 82 61
137 84 63
138 83 62
137 84 63
138 85 64
137 87 65
135 85 63
136 86 64
136 87 65
133 84 62
134 85 63
134 85 63
134 84 62
135 85 63
135 85 63
137 87 65
136 87 65
134 85 63
136 87 65
138 89 67
138 88 66
134 84 62
135 86 64
134 85 63
135 85 63
137 87 65
135 86 64
137 88 66
134 87 65
134 87 65
137 88 66
139 90 68
139 90 68
139 90 68
137 88 66
140 91 69
138 91 69
135 88 66
138 91 69
136 89 67
136 89 67
140 93 71
140 96 73
136 89 67
139 90 68
136 87 65
141 92 70
142 93 71
137 91 67
140 94 70
141 92 70
135 88 66
139 94 73
135 90 69
139 94 73
144 97 76
141 94 72
140 93 71
141 96 75
145 102 83
143 99 82
140 96 79
142 96 78
142 95 74
139 92 71
141 94 73
148 102 84
147 101 83
142 94 76
145 97 79
147 99 81
147 98 82
150 104 87
147 103 86
147 103 86
151 107 90
138 94 77
139 95 78
156 110 93
151 107 90
140 96 79
146 103 86
160 115 101
153 108 94
144 100 83
140 96 79
151 106 92
155 111 94
151 108 89
143 97 79
139 91 73
151 103 85
153 107 89
140 94 77
152 105 91
158 113 99
160 117 102
157 116 101
152 109 92
154 111 94
162 118 101
157 113 96
152 108 91
157 114 97
155 112 97
164 123 108
171 128 111
158 115 98
156 113 98
166 123 108
165 123 110
159 117 104
165 123 110
160 118 105
158 117 102
164 123 108
166 127 113
167 128 114
166 127 113
173 134 120
171 132 118
151 112 98
158 116 103
165 126 112
166 129 115
161 124 110
168 133 119
166 131 117
167 132 118
170 135 121
169 134 120
165 132 117
160 126 113
175 143 130
188 156 143
163 132 117
166 135 120
180 149 134
179 148 133
